mapName,keyword,date,weekday,hour,time,dateTime,price,tradeCount,timeUnit
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,13,13:00,2025-12-31 13:00:00,30000174.0,7,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,14,14:00,2025-12-31 14:00:00,21499999.0,3,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,15,15:00,2025-12-31 15:00:00,59999999.0,4,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,16,16:00,2025-12-31 16:00:00,43444444.0,9,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,17,17:00,2025-12-31 17:00:00,55222222.0,9,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,18,18:00,2025-12-31 18:00:00,47750000.0,5,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,19,19:00,2025-12-31 19:00:00,41999999.0,10,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,20,20:00,2025-12-31 20:00:00,40666666.0,4,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,21,21:00,2025-12-31 21:00:00,38625000.0,8,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,22,22:00,2025-12-31 22:00:00,27666778.0,10,HOURLY
미나르숲:망가진 용의 둥지,미나르숲:망가진 용의 둥지,2025-12-31,수,23,23:00,2025-12-31 23:00:00,24430158.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,7,07:00,2025-12-24 07:00:00,36499998.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,8,08:00,2025-12-24 08:00:00,15702423.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,9,09:00,2025-12-24 09:00:00,28333333.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,10,10:00,2025-12-24 10:00:00,24500000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,11,11:00,2025-12-24 11:00:00,388703703.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,12,12:00,2025-12-24 12:00:00,37666666.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,13,13:00,2025-12-24 13:00:00,34746031.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,14,14:00,2025-12-24 14:00:00,30666666.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,15,15:00,2025-12-24 15:00:00,20037036.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,16,16:00,2025-12-24 16:00:00,42505555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,17,17:00,2025-12-24 17:00:00,6305555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,18,18:00,2025-12-24 18:00:00,8305555.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,19,19:00,2025-12-24 19:00:00,36666851.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,20,20:00,2025-12-24 20:00:00,41667001.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,21,21:00,2025-12-24 21:00:00,30000000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,22,22:00,2025-12-24 22:00:00,23999999.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-24,수,23,23:00,2025-12-24 23:00:00,24999999.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,0,00:00,2025-12-25 00:00:00,24000000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,1,01:00,2025-12-25 01:00:00,14580022.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,2,02:00,2025-12-25 02:00:00,20000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,3,03:00,2025-12-25 03:00:00,27500000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,4,04:00,2025-12-25 04:00:00,23000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,5,05:00,2025-12-25 05:00:00,4999999.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,6,06:00,2025-12-25 06:00:00,23333333.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,7,07:00,2025-12-25 07:00:00,17000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,8,08:00,2025-12-25 08:00:00,33333333.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,9,09:00,2025-12-25 09:00:00,30000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,10,10:00,2025-12-25 10:00:00,74408.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,11,11:00,2025-12-25 11:00:00,40000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,12,12:00,2025-12-25 12:00:00,37000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,13,13:00,2025-12-25 13:00:00,64250000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,14,14:00,2025-12-25 14:00:00,52500000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,15,15:00,2025-12-25 15:00:00,1234567.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,16,16:00,2025-12-25 16:00:00,62333333.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,17,17:00,2025-12-25 17:00:00,23037037.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,18,18:00,2025-12-25 18:00:00,48811111.0,10,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,19,19:00,2025-12-25 19:00:00,32666666.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,20,20:00,2025-12-25 20:00:00,16000000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,21,21:00,2025-12-25 21:00:00,39500000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,22,22:00,2025-12-25 22:00:00,35000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-25,목,23,23:00,2025-12-25 23:00:00,22999999.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,0,00:00,2025-12-26 00:00:00,19000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,1,01:00,2025-12-26 01:00:00,10600244.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,2,02:00,2025-12-26 02:00:00,17666666.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,3,03:00,2025-12-26 03:00:00,123123.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,4,04:00,2025-12-26 04:00:00,20000617.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,5,05:00,2025-12-26 05:00:00,11111111.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,6,06:00,2025-12-26 06:00:00,51000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,7,07:00,2025-12-26 07:00:00,2370740.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,8,08:00,2025-12-26 08:00:00,43000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,9,09:00,2025-12-26 09:00:00,31666666.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,10,10:00,2025-12-26 10:00:00,37333333.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,11,11:00,2025-12-26 11:00:00,40500000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,12,12:00,2025-12-26 12:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,13,13:00,2025-12-26 13:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,14,14:00,2025-12-26 14:00:00,11111.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,15,15:00,2025-12-26 15:00:00,1040740.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,16,16:00,2025-12-26 16:00:00,1111.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,17,17:00,2025-12-26 17:00:00,16203703.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,18,18:00,2025-12-26 18:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,19,19:00,2025-12-26 19:00:00,54000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,20,20:00,2025-12-26 20:00:00,68833333.0,8,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,21,21:00,2025-12-26 21:00:00,67600000.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,22,22:00,2025-12-26 22:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-26,금,23,23:00,2025-12-26 23:00:00,71500000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,0,00:00,2025-12-27 00:00:00,20499999.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,1,01:00,2025-12-27 01:00:00,312005.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,2,02:00,2025-12-27 02:00:00,19055555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,3,03:00,2025-12-27 03:00:00,20055833.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,4,04:00,2025-12-27 04:00:00,29000044.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,5,05:00,2025-12-27 05:00:00,36666666.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,6,06:00,2025-12-27 06:00:00,474820.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,7,07:00,2025-12-27 07:00:00,2505555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,8,08:00,2025-12-27 08:00:00,4111111.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,9,09:00,2025-12-27 09:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,10,10:00,2025-12-27 10:00:00,45333333.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,11,11:00,2025-12-27 11:00:00,48335925.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,12,12:00,2025-12-27 12:00:00,33337036.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,13,13:00,2025-12-27 13:00:00,51822444.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,14,14:00,2025-12-27 14:00:00,63333333.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,15,15:00,2025-12-27 15:00:00,55000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,16,16:00,2025-12-27 16:00:00,25500200.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,17,17:00,2025-12-27 17:00:00,50000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,18,18:00,2025-12-27 18:00:00,1462962.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,19,19:00,2025-12-27 19:00:00,29817460.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,20,20:00,2025-12-27 20:00:00,100000000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,21,21:00,2025-12-27 21:00:00,24870555.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,22,22:00,2025-12-27 22:00:00,47499999.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-27,토,23,23:00,2025-12-27 23:00:00,15600489.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,0,00:00,2025-12-28 00:00:00,27333370.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,1,01:00,2025-12-28 01:00:00,22022222.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,2,02:00,2025-12-28 02:00:00,24000055.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,3,03:00,2025-12-28 03:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,4,04:00,2025-12-28 04:00:00,12685572.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,5,05:00,2025-12-28 05:00:00,14250308.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,6,06:00,2025-12-28 06:00:00,5611111.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,7,07:00,2025-12-28 07:00:00,17555555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,8,08:00,2025-12-28 08:00:00,11241515.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,9,09:00,2025-12-28 09:00:00,21253028.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,10,10:00,2025-12-28 10:00:00,42500000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,11,11:00,2025-12-28 11:00:00,45000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,12,12:00,2025-12-28 12:00:00,15928518.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,13,13:00,2025-12-28 13:00:00,35000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,14,14:00,2025-12-28 14:00:00,26666666.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,15,15:00,2025-12-28 15:00:00,45000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,16,16:00,2025-12-28 16:00:00,45000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,17,17:00,2025-12-28 17:00:00,42500000.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,18,18:00,2025-12-28 18:00:00,31666666.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,19,19:00,2025-12-28 19:00:00,35000000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,20,20:00,2025-12-28 20:00:00,18750000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,21,21:00,2025-12-28 21:00:00,2411111.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,22,22:00,2025-12-28 22:00:00,16000370.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-28,일,23,23:00,2025-12-28 23:00:00,7000335.0,8,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,0,00:00,2025-12-29 00:00:00,8055555.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,1,01:00,2025-12-29 01:00:00,14430287.0,8,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,2,02:00,2025-12-29 02:00:00,61111.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,3,03:00,2025-12-29 03:00:00,22857142.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,4,04:00,2025-12-29 04:00:00,10814814.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,5,05:00,2025-12-29 05:00:00,6370370.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,6,06:00,2025-12-29 06:00:00,12000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,7,07:00,2025-12-29 07:00:00,11249999.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,8,08:00,2025-12-29 08:00:00,12022422.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,9,09:00,2025-12-29 09:00:00,16000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,10,10:00,2025-12-29 10:00:00,15000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,11,11:00,2025-12-29 11:00:00,22500000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,12,12:00,2025-12-29 12:00:00,22333333.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,13,13:00,2025-12-29 13:00:00,17833333.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,14,14:00,2025-12-29 14:00:00,5004115.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,15,15:00,2025-12-29 15:00:00,15200222.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,16,16:00,2025-12-29 16:00:00,13853535.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,17,17:00,2025-12-29 17:00:00,24000000.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,18,18:00,2025-12-29 18:00:00,10302222.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,19,19:00,2025-12-29 19:00:00,23750000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,20,20:00,2025-12-29 20:00:00,14250000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,21,21:00,2025-12-29 21:00:00,12166666.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,22,22:00,2025-12-29 22:00:00,13888888.0,10,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-29,월,23,23:00,2025-12-29 23:00:00,8250000.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,0,00:00,2025-12-30 00:00:00,4090909.0,13,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,1,01:00,2025-12-30 01:00:00,4499999.0,7,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,2,02:00,2025-12-30 02:00:00,802222.0,6,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,3,03:00,2025-12-30 03:00:00,533333.0,8,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,4,04:00,2025-12-30 04:00:00,340000.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,5,05:00,2025-12-30 05:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,6,06:00,2025-12-30 06:00:00,500000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,7,07:00,2025-12-30 07:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,8,08:00,2025-12-30 08:00:00,999999.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,9,09:00,2025-12-30 09:00:00,70000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,10,10:00,2025-12-30 10:00:00,0.0,0,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,11,11:00,2025-12-30 11:00:00,45000000.0,1,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,12,12:00,2025-12-30 12:00:00,20499999.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,13,13:00,2025-12-30 13:00:00,62500000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,14,14:00,2025-12-30 14:00:00,34370370.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,15,15:00,2025-12-30 15:00:00,30666666.0,5,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,16,16:00,2025-12-30 16:00:00,34000259.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,17,17:00,2025-12-30 17:00:00,13340740.0,3,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,18,18:00,2025-12-30 18:00:00,2250000.0,2,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,19,19:00,2025-12-30 19:00:00,58750000.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,20,20:00,2025-12-30 20:00:00,15280555.0,4,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,21,21:00,2025-12-30 21:00:00,26833333.0,9,HOURLY
아쿠아로드:깊은 바다 협곡2,아쿠아로드:깊은 바다 협곡2,2025-12-30,화,22,22:00,2025-12-30 22:00:00,20000000.0,2,HOURLY
