mapName,dateTime,date,time,weekday,price,tradeCount,timeUnit
미나르숲:망가진 용의 둥지,2025-12-26T02:00:00,2025-12-26,02:00,금,23800000.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T03:00:00,2025-12-26,03:00,금,16571572.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T04:00:00,2025-12-26,04:00,금,16000423.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T05:00:00,2025-12-26,05:00,금,28000000.0,1.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T06:00:00,2025-12-26,06:00,금,36250000.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T07:00:00,2025-12-26,07:00,금,40000000.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T08:00:00,2025-12-26,08:00,금,17144688.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T09:00:00,2025-12-26,09:00,금,18162845.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T10:00:00,2025-12-26,10:00,금,28469135.0,6.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T11:00:00,2025-12-26,11:00,금,18374889.0,3.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T12:00:00,2025-12-26,12:00,금,60374999.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T13:00:00,2025-12-26,13:00,금,38125250.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T14:00:00,2025-12-26,14:00,금,49730158.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T15:00:00,2025-12-26,15:00,금,58555555.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T16:00:00,2025-12-26,16:00,금,52333333.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T17:00:00,2025-12-26,17:00,금,50000000.0,5.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T18:00:00,2025-12-26,18:00,금,25067064.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-26T19:00:00,2025-12-26,19:00,금,28113888.0,9.0,HOURLY
